"ID","IV","DV"
84,2.49080837551851,70.0619842584141
85,1.5755598840876,70.8914272521937
86,2.57976810105034,68.4580284879682
87,2.44426757737088,67.1799297007739
88,1.93769458344893,70.5525720367632
89,1.48461557866174,73.3901941849613
90,2.21860723889689,68.5880115244094
91,2.14997145323408,69.9902732662633
92,1.18899155605747,72.6001558499214
93,2.51886131879448,69.379636937777
94,1.5347134420256,73.9814439695154
95,2.29824832725472,68.6268075106389
96,1.21866175634103,69.6251368670984
97,2.59219660211949,69.4005604710055
98,3.04288559775342,68.1478255616189
99,1.91017099880241,72.3013321412842
100,2.34046299576062,68.3967915705961
101,2.04620173094094,71.344594243269
102,2.51337645999868,67.4381473289197
103,2.2155951432352,68.9671530959757
104,1.58478630867172,68.3668895144053
105,2.46504210301183,66.5693026234698
106,1.88130026988023,70.4310224830666
107,2.03351516447338,68.2819625415456
108,1.28728927308902,69.606340398921
109,1.50763668890859,70.7553401908592
110,1.32577483083147,73.0800374951335
111,2.08476318963855,70.1306956070742
112,2.45868383889493,69.4781417854333
113,1.25023380411033,71.3186567130822
114,2.25022138242387,70.1114190899321
115,1.86213210397539,69.6955326984211
116,2.22080135825512,70.5447766941088
117,1.17124276748102,71.2716887958738
118,2.65041374658963,70.0352473212131
119,2.05876723337013,72.0359053175154
120,2.29439189816584,69.4691188526616
121,1.36621711690976,72.3200550266112
122,1.96710860209165,71.1377935219001
123,2.00085930966941,69.6456325863124
124,2.10977665346552,71.3276322733573
125,1.99344535630762,71.2561407676469
126,2.83043509997728,65.1843299543867
127,1.11565764646906,73.540907136434
128,2.33945752738121,68.8910411999112
129,2.32482908242062,67.7065047415127
131,1.68029568649381,69.6045549447495
132,1.32982829556899,70.3699654148627
133,2.62740892570539,66.7985305759878
134,1.28071643663194,73.8618960516446
135,1.80968197898337,70.905186778603
136,0.916297716542581,74.2293405246135
137,1.86132098235616,70.365637248343
138,2.37829787146246,69.0908483870278
139,1.65988652215128,70.8618679863528
140,1.48706941045356,74.9207413851813
141,2.00405984375117,67.7408021050739
142,1.93376900647862,70.1837933810512
143,1.6859137390496,70.010389947788
144,1.69794841677432,69.7247885118614
145,1.74509416873743,72.8357149561704
146,1.11694861590202,71.5656211204226
147,1.71289265378041,71.075758000546
148,2.61169411922786,66.1581431728517
149,1.41871093910307,70.9559696942699
150,1.93619588901795,73.0156156034808
151,1.6641031240836,70.0934321844988
152,1.66663887280832,71.6319578379804
153,2.39118748167461,68.3592876242154
154,2.15852067191234,71.6077799853425
156,1.86882962562046,72.6270643437885
157,1.81980088119192,68.6206791950004
158,2.52507041051162,68.5567683551539
159,2.23855599842449,70.4559151463847
160,1.97695913763647,68.1866919231348
162,2.40325806690592,69.0842768599928
163,1.64970674239643,70.7421503208723
164,1.53608224812392,72.1603803934549
165,2.27670957931788,67.2513348113217
166,2.57708666936186,65.0223006746519
167,2.03898453486613,69.9346215911043
168,1.9962425228205,71.5367251826861
169,2.57927714954333,70.6955876561801
170,2.24697046593346,68.2985424040725
171,2.37746241683311,67.4841655535798
172,1.42657750882612,71.5761855530978
173,1.91351369164079,70.3087043630879
174,2.36494700114052,70.9811980436052
175,1.96547706054823,72.6067482604933
176,2.24029242783831,64.8942323882068
177,1.93051169509482,68.400464273643
178,2.08070139369197,70.8039392829857
179,1.45764223515225,71.469862896609
180,3.37677399292693,67.4715124910567
181,1.85099382853115,69.5357538641004
182,1.84019217095986,71.5898124204839
183,1.85026897289724,68.3935340354981
184,1.89401014726425,67.9312646701635
185,1.44675483021693,69.6425336851774
186,1.95765772122552,70.1447061380614
187,2.04362261472978,68.7627224746789
188,2.84528339677844,68.1740463691871
189,2.26546523242046,69.1489874880616
190,2.67144478498241,67.8851643709486
191,2.04720292692338,69.2044950962008
192,0.786123081284469,73.7903306755373
193,1.27639684776173,68.9318555013354
194,2.05803354117081,71.1332879564806
195,1.41237402545565,71.2554332059203
196,1.27454650570103,73.418754485473
197,1.26250971687569,73.5099665323187
198,2.73007449362333,67.2001304945569
199,1.64374151161931,68.6937991618623
200,1.54576637965487,69.8807337418002
201,2.4365432757329,69.9750606239311
202,1.87969680491515,69.4862132076597
203,2.14034999477723,70.8726068288684
204,1.88659737749868,67.9765914706739
205,2.46330364118612,66.9355452037088
206,1.54098338365057,72.0593163670587
207,1.52313338193911,69.046032675826
208,2.18288659188749,68.5060065334684
209,1.50461226085478,73.3603127325957
210,1.91803815737096,68.1977744896007
211,1.32216684641455,70.4388586060826
212,1.66430176227124,68.8487080437823
213,1.77348997704379,69.2648549511565
214,1.28005616150092,70.7994611599465
215,1.99915442839725,67.825888230643
216,1.78565520940688,69.0816440248694
217,1.82436809295874,72.9035811177896
218,1.8855952799033,70.1185048809647
219,1.80596811126795,69.6792465433928
220,3.09410801978925,68.9605722163637
221,1.77825390063693,68.0433103075198
222,2.27778522145196,70.9359497119898
223,2.09075790813896,70.3686762203817
224,3.10490582734041,66.2005922024438
225,2.3752025261594,64.4696665041404
226,1.92410809840829,69.2585136486374
227,2.44607857137986,68.3994235552404
228,2.21428450171204,67.9966317545602
229,2.03171739391823,70.5674507474443
230,2.37273428290597,69.6817293869595
231,2.03105859980602,68.128396412101
232,2.50408897765744,69.5648502035177
233,1.65296711744155,71.9071072331404
234,3.23915186555228,63.9722982152255
235,1.87942988889056,69.2686054403292
236,2.35987658650398,72.9569057660847
237,1.87645518900601,69.2299369186661
238,2.70024225161795,69.0445628798063
239,1.64027906117008,71.3459702988512
240,2.58633787636559,69.9874360832177
241,2.22101944714865,68.3305146451432
242,1.88736961302404,68.4246209891648
243,2.76610277291456,69.5691221425061
244,1.80688057243039,72.3842860774244
245,2.66069957102979,68.285711698293
246,2.44111315007446,71.0208703000016
247,2.41343042259003,68.8369091276904
248,2.33347845152857,70.1408736228133
249,2.23934386283014,69.4772902578162
250,1.63585946618257,71.419067170213
251,1.32541652345502,70.4637739685471
252,2.64833076653955,66.8342493167369
253,1.93218986034667,71.2125145786911
254,2.13915139825902,71.2284064222692
255,1.81950185131399,70.2803549272265
256,1.81052195250875,69.3059066012853
257,2.71020348890845,66.7340024248677
258,1.01236563875077,74.5380860246307
259,1.75239736422053,67.0683773489388
260,1.88731415810258,69.0844852201276
261,1.68326286933203,71.2133910292395
262,1.50083446123352,70.2002554297914
263,1.26960024883478,70.2616222649972
264,2.22879094181479,68.1858049929041
265,2.45681393433625,69.4333757292302
266,2.52730478144028,69.8839135239356
267,2.01972375839163,70.5706646579062
268,1.63332875904931,71.9294896949498
269,3.14182590410517,67.4182106879901
270,2.23349302599186,69.3194833983469
271,2.17359176091701,69.0664000056859
272,2.93985315311677,65.4503009756793
273,2.14438779383826,66.2592701786075
274,2.60154386667846,66.7016351615336
275,1.72356302696143,71.3388509832486
276,1.91076911422079,67.239715771258
277,1.71092922997678,71.3322114146235
278,2.39459902783797,68.8815715862142
279,2.30832823452595,71.6565573625704
280,2.86682188933935,72.8751228182632
281,2.13164538553933,71.7349973586839
282,1.49927222592936,70.623560581686
283,1.62718737985146,69.3331927184397
284,2.30217603666337,67.2720862069013
285,2.40624844011055,67.6502521066278
286,2.08843131998045,69.7597525061603
287,1.14142637860125,73.9746245910784
288,2.2666617199981,69.6657993790259
289,2.90092179327284,68.711080419006
290,2.28735046007003,67.1010814910828
291,1.89758652036801,72.2936861920172
292,2.06463105369139,70.2980783445326
293,2.41788758449941,71.9571645145162
294,1.45283961934893,72.5307883423715
295,1.84221134288601,68.278441895859
296,2.24984116614934,67.8598253453424
297,2.3712550122543,69.7992721177506
298,1.89152015630999,71.6786236066183
299,1.32849670937834,71.7379226834651
300,2.70448757199032,66.9855466734586
301,1.94299332153199,69.7176341805907
302,1.91457130455389,71.3809923546791
303,1.86095948495556,70.2950479036189
304,2.02745262013583,67.8930552773511
305,2.2646935730256,69.6876088498019
306,2.49522796531992,69.3375943343484
307,1.98192381501438,69.9529043622155
308,2.3699105843596,68.6288265821266
309,1.67839594843739,71.9654616645698
310,2.04234439549852,70.3940421577926
311,2.16366141283,69.0943552694524
312,1.43510473647477,71.4746342533835
313,1.76815892461952,69.7148259970792
314,2.48559702906694,70.0438515910804
315,2.0404866659068,72.4218579132013
316,1.9261599616324,72.8632777323537
317,1.79254218283288,69.0738924305456
318,1.82334412434512,69.5077740982156
320,1.60077403914769,73.2941456009718
321,2.16304061556654,69.0130740863082
322,1.35534362806195,74.2492146990485
323,1.25894182597627,72.9716153712551
324,1.24651041932453,74.6090485066808
325,1.10352567168546,72.4539821345167
326,1.14590901358749,72.2746541316591
327,1.53433245803445,69.5179455901623
328,1.0966094055297,71.5818043155791
329,2.28624858159891,68.300643094406
330,1.78004472236444,68.6918178948695
331,2.70154852233689,67.1175749751932
332,2.67447028893122,68.3196254862926
333,2.00812434047042,69.0827379100422
334,2.39971730812356,68.8672566331456
335,2.77318354823295,65.7197491698872
336,1.16879829017134,70.502940448272
337,2.26031608327761,69.8301533223468
338,1.70089034390391,71.9263958255587
339,3.07634151751917,65.5590771639079
340,2.23699485706635,68.5788741496994
341,0.949579903280275,74.3127277441734
342,2.0639008985705,69.4245579936186
343,1.16114564289532,72.9300933871277
344,1.66474236255288,72.5455780229164
345,2.92470535846401,67.5460103857939
346,1.07431109691213,74.9279986104131
347,0.756234188410548,76.7097582325586
348,1.02581229979563,72.9413774353666
349,1.82984850273833,71.1740895156606
350,3.15515575100428,66.1877088751236
351,2.83309986205813,66.0244278330454
352,1.99504779916644,68.6647813423447
353,2.12609917744344,68.5664280083092
354,2.33221476448224,69.8505267778082
355,2.2082269677861,70.8986842025259
356,2.81609199050886,68.4330767702505
357,2.33279830846989,68.6956804522995
358,1.75228574985672,70.8474862758764
359,2.296204094494,67.7802399175262
360,2.00508780217626,67.2549667092819
361,2.40139358987269,66.4317094236317
362,2.49520076230839,70.7348969083276
363,2.23913848502523,70.8767071630283
364,2.60837354433774,69.8396039092705
365,1.64865186088975,69.8175713576854
366,2.08372001560071,72.6484871015085
367,2.01388856832675,73.6468006998205
368,2.26654227443444,72.0679240301165
369,1.85029000678078,70.8354571942478
370,0.862565711346972,74.9422636920769
371,2.1163975503567,72.0233808601261
372,2.69352468575651,70.2462765936753
373,1.66957436869254,70.6759325457789
374,2.52382834998984,68.8926420472232
375,2.45560005302595,68.7455862033484
376,1.81952727029965,69.9308429031685
377,2.23438941841833,66.4141069075946
379,2.32781507261513,70.6462535188075
380,1.84982950098578,69.3219852808814
381,3.10015163373683,66.3641158553763
382,1.72039425358789,69.825354901156
383,1.94484621637626,68.8125997986771
384,1.70073042937598,70.3889787313233
385,1.40232493417596,72.9249620158872
386,2.56099721326363,69.4335796487265
387,1.3499558199341,75.1023919360822
388,1.72196945975101,73.2417554474897
389,2.00945630064466,70.9304259646107
391,1.63129326508972,70.9478534490886
392,1.32432127597002,72.2358130104604
393,2.34415803919225,68.8097263943507
394,2.66047784530367,66.92977901132
395,2.19875562411347,67.5333082435888
396,1.47137005780958,70.6814201882366
397,2.47793414002227,67.7348835078801
398,1.80986142110317,70.8492341534263
399,1.55208656856624,71.1874346797331
400,2.09616824498535,67.0992693088345
401,3.31317243888998,66.2136964073566
402,1.89921122782147,69.2701205908708
403,1.98688419986072,68.8977081259938
404,1.38509953357083,70.327330722369
405,1.7730229214209,70.1698731173385
406,1.66441489114684,70.200702176838
407,2.01648965336018,71.1888524959026
408,1.93635768933529,70.924496793549
409,2.36058508647134,68.1302049773517
410,2.21377566053199,70.8276452986366
411,1.84079893567809,71.8782237459042
412,2.28486201121085,69.5185783395001
413,1.60951378072635,71.7995412495188
414,2.74481048493463,69.1078116483058
415,2.23200314667319,69.9163383166044
416,1.80062553689721,70.4411207337136
417,2.06911886424951,70.8282013061435
418,2.2937007642205,68.1616690953563
419,1.44248124592784,71.0047813608613
420,2.43904411459167,67.4063117702726
421,1.91158255416924,71.285914929353
422,2.27468301295053,67.7016722890683
423,1.8408234003113,71.5005806467761
424,1.22144535869781,72.2520534953031
425,1.80517893900262,71.1922683299452
426,1.81670916444522,68.5332209584762
427,2.24305267881638,70.3793368753857
428,1.99642064913207,69.402567270194
429,1.80227610760608,70.6420097481229
430,2.29258864322872,70.9787396097994
431,2.69055667295631,67.60362374454
432,2.82676590453223,66.8394879680559
433,1.55456760318998,71.9529787364036
434,2.320117680065,71.2730356026232
435,2.7270864191283,65.7501282484811
436,2.26705449608688,69.7547930540131
437,2.61402528049113,69.275755226937
438,2.44128793679629,71.3321317226627
439,2.45360159462456,69.5672577965159
440,1.3673693251396,74.4321321201528
441,2.44174989959921,67.2779486998932
442,1.84262728538821,70.3107441328664
443,2.16491208372271,71.1334311826583
444,2.81924020398532,64.9013781174909
446,2.72959289689442,67.9194180592292
447,1.26655979542658,71.2961106698148
448,2.29810008789201,70.1512407239018
449,2.68459920322866,69.25584384945
450,1.7374707599285,70.7814245837934
451,2.74554368676911,69.3422403233778
452,1.49061115216812,67.6589402314799
453,2.37789903927347,65.4723380512011
454,2.41765285307122,69.1871696544406
455,2.52148887093039,68.1394032324107
456,2.16216501195089,70.1759249714087
457,1.15963911915922,69.9585866128994
459,1.59070788912734,72.9905093565015
460,2.22652883941035,70.7801701053432
461,2.52959851163322,70.1499287143639
462,2.02225434545818,70.2157011092726
463,1.0824325880383,71.623052557485
464,1.38567857023811,73.495400444888
465,1.31517904423623,73.7669938038697
466,2.01704249426524,68.3821420965855
467,2.0241517363081,70.1340011879877
468,2.21766479115914,67.7043685261589
469,2.53814587052606,69.6689015649384
470,2.75868623360723,67.5133114088589
471,1.7092714082787,69.1907513997804
472,1.85669604806762,71.676981779329
473,2.27712383958949,67.8147840254698
474,2.3648071340091,67.7752750852093
475,1.43081326238071,70.2920890433943
476,1.81697560188183,69.6054593881097
477,1.52174476703582,68.4305209986544
478,1.34636037801374,72.5627419768523
479,2.1490781145936,69.2580657855831
480,2.22860808542577,66.7788944052971
482,1.72782775278121,70.9423971821408
483,2.3668841682258,67.334655190308
484,2.60592028552364,68.5047068541069
485,2.58203876225349,65.3911965570594
486,1.85673242081016,71.2723938353113
487,0.920112463830263,77.1293000968798
488,1.47210372541287,70.6536155921352
489,1.12528694420816,72.324558961021
490,1.3603994841552,71.2513027100213
491,2.28975563134119,69.4717413271758
492,2.38676531371919,70.0765850757647
493,2.03537035388079,70.4118685640261
494,2.12214533808354,70.4230113451059
495,1.513050751244,72.9963838319906
496,2.051526790322,68.5626515242165
497,2.80561743844668,67.2031515200922
498,2.74881716829479,66.177990259216
499,1.73627647643859,69.4187220038993
500,2.28340758169709,69.6806924314904
501,2.52838076283067,66.0158544767349
502,2.89553359189599,68.1708803111879
503,2.00747526275373,71.7845404559968
504,2.59055590423013,70.9708417919221
506,1.78818181283586,69.5313238501861
507,1.86103509068633,70.6240150155111
508,2.36238671396754,68.7297584128235
509,1.4264314394824,69.5934054006295
510,2.27403570082256,70.929000496548
511,2.10236652904075,70.0633835587982
512,2.55375115846084,68.3060218035203
513,1.70349703524559,71.1860059776606
514,2.2461176117052,68.733181172537
515,2.01928533455049,73.0859456843936
516,1.94733192025043,68.9718545323568
517,2.60776508251102,70.5492525769795
518,1.71030791763024,68.1690666900926
519,2.4154463327723,68.6432558697837
520,1.91835489269034,72.2469414753104
521,2.11403024076569,70.0070463152624
522,2.88757455252965,67.656762740257
523,2.55187842845224,69.5624718401773
524,1.14482878295057,73.1595986789925
525,2.05789331052988,70.3707476648302
526,2.3846654778816,67.8506609579804
527,2.31810444481,65.0632366124771
528,2.72168537558638,67.883201461777
529,1.97605059573676,69.346013600414
530,2.39078590134821,67.7402332603998
531,1.62178395417791,69.7771267760811
532,2.01925416174851,71.2627995372643
533,2.16871890436924,68.7757141275017
534,2.04313524155364,68.4257295519096
535,1.9312434950743,72.189378473629
536,2.4325213298046,68.5705721324738
537,1.70299313525145,69.3002981409995
538,1.82296743939377,71.6796241414433
539,2.33139890804756,69.1886321230332
540,1.70701411533516,70.3095040607382
541,2.28730402323397,69.7921876030217
542,1.71372727317642,71.6909801780981
543,2.81020141950098,69.1680784885872
544,2.42798413884517,69.550197284088
545,2.07803516268106,69.4444479547419
546,2.58744655354647,66.7041032320285
547,2.3023295301862,71.8294391597087
548,1.78163802520242,72.2277949086541
549,1.20515123974174,72.9364903641711
550,2.39388012155473,66.36716425421
551,1.74650165660921,68.9574133760099
552,2.06127224146687,67.8335049264742
553,1.97713982296536,70.0142286617696
554,2.26573031495286,68.5162743290072
555,2.28234203222463,67.7388086266524
556,2.30015266806392,70.8548431009274
557,1.50441965874541,69.1130613031765
558,2.02450159990665,72.5796750515376
559,2.03305668862888,70.3201633413595
560,2.6815309625199,67.1059396556879
561,2.55268559366525,68.1936145716773
562,2.20734464249721,68.1094864578398
563,2.23520657958855,71.1392168794919
564,1.35020264348354,72.7750476327633
565,1.53774280500321,69.8358704297132
566,1.7999274111659,73.5934702393529
567,1.85678337789391,69.9300677961025
568,1.75407913119044,70.8351452585252
569,1.464594765631,72.2218520349248
570,1.98350819743408,71.8488828292703
571,1.28502600542424,71.8104371577928
572,1.53500954893962,72.5060392974753
573,2.48039919111531,71.0416275680599
574,1.96907610010742,72.2304315379379
575,2.98234789331881,67.205429214131
576,2.09093058851316,67.0981528393833
577,1.78657199089616,71.7689424075412
578,1.24048313085767,70.0557214868883
579,2.26273722518574,67.0386227769635
580,1.83568650824746,69.582458265962
581,1.98668286214399,67.9092186486931
582,2.33271298354302,68.5744866012632
583,1.56742422255119,72.3203412285533
584,2.31045144508588,68.7697498322813
585,2.88390852158549,65.6813105747656
586,2.10871703283564,70.7847298281208
587,1.83777897336427,73.0004601840159
588,2.45120714936744,64.9090775661512
589,2.65755688281673,68.9966838177004
590,2.5031839442315,70.2125265583029
591,2.45674265771524,71.0338390913999
592,2.288991641911,68.3518207850829
593,1.92354364014834,70.5569896742261
594,2.1203084716919,69.2026320686239
595,1.3546014557848,70.6337829112858
596,2.33843902867285,67.2815345356423
597,1.39271794028844,72.6795761485575
599,2.08847594215325,71.3969715491641
600,1.71819506139794,71.2960813639178
601,2.46180447582714,69.2172128673714
602,1.87564417552464,69.2399251712597
603,1.91117783250677,71.1177028227871
604,2.21043709760439,70.6444698961312
605,1.78138047807936,71.7952520247127
606,1.82194362700945,72.8440965627482
607,1.87020374904857,72.6127374771559
608,1.64016635090399,71.0351333392263
609,1.80681176975908,73.6901628073958
610,2.4468011508914,65.5415949908652
611,1.93301971211256,69.9580926359397
612,1.58340119958074,68.3798298038399
613,2.07785238276899,70.1359209187647
614,1.4410257516719,72.5367071249277
615,2.06344429777551,68.7362226128558
616,2.4029282309023,67.1992424808385
617,1.77897149840387,69.801001176504
618,1.6905914138208,68.9461471722673
619,2.1750582527749,71.8184868763976
620,1.46265756505347,71.2132700015516
621,1.92705804993939,70.655456323177
622,1.66977710449941,69.6357199209977
623,2.02445898771391,70.1982552277326
624,2.31927739031428,68.455079859952
625,2.57761118142995,70.0955417121084
626,1.27865170651897,71.2471757828876
627,1.56300054834701,72.2319535161401
628,2.24989803043313,69.940758889328
629,1.95556406440097,69.5792600403007
630,1.56567673249521,73.1965754537831
631,1.67447226593728,73.5609785689683
632,1.71789563072268,70.8464010647471
633,1.79172624088627,68.8241034655812
634,2.23375064706433,70.3962586255683
635,2.33849304320359,70.6565360378363
636,1.76195964217552,69.3856107022353
637,1.43845740047129,75.6794237299448
638,1.66987121192839,74.2698234253294
639,2.74449084265393,67.4395797551089
640,1.98078839926178,69.2008433947724
641,2.47827395893732,68.6601985688857
642,2.12428797559593,70.1961516082354
643,2.30529996395981,67.2931249113204
644,1.48874655048557,72.8098308477355
645,1.90143701085875,69.7465495559558
646,2.44463261066254,69.0533369843643
647,2.05808274948196,70.6215706049562
648,2.10028836407615,71.3064971649163
649,2.10094770074127,71.0654699512155
650,1.89096380774499,67.5306185606064
651,2.32296902320655,67.86081759957
653,2.12859443185679,70.1564890724654
654,2.07659245816852,73.952952494611
655,2.14619607893847,68.7346405714533
656,2.02739168188104,67.1145670442008
657,2.40814582362748,66.647794086414
658,1.87651510343447,71.4341252938021
659,2.50156947808293,68.9465119752001
660,1.52761020818695,72.8640391281639
661,1.98366656254607,70.9769847887546
662,1.65876198740654,71.0538535088602
663,1.61671132381019,70.0457491428654
664,1.38568808794652,72.7923737436003
665,1.97384012445276,71.0449656615351
666,2.54544328566184,67.627938291483
667,1.1661033275206,74.0216543542449
668,1.71111650664999,71.36922090369
669,2.15737360823015,68.9828501799957
670,1.42401697846545,68.3471308708014
671,1.98958583010378,66.5831712917519
672,2.20796395792822,68.61292845701
673,1.87293844896965,72.2662101413674
674,1.55652241646497,68.7479102908619
